8b82c96c6de5739a6a1979b634711087bfb1d3290001 Kenh_Hai web 8866phatnh2654401kenh_hai_web 12345 "Laravel" "Hoat Hinh" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) SFive/69.5 Chrome/69.5.3497.112 Safari/537.36" "undefined" 1.1.1.1 192.168.146.77 2019-1-17T10:20:24Z 4g 10 6 0 0 3 0.03 625 90 0 -1 
8b82c96c6de5739a6a1979b634711087bfb1d3290001 Kenh_Hai web 8866phatnh2654401kenh_hai_web 12345 "Laravel" "Hoat Hinh" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) SFive/69.5 Chrome/69.5.3497.112 Safari/537.36" "undefined" 27.68.241.28 192.168.146.77 2019-1-17T10:20:34Z 4g 10 0 0 0 1 0.084 120 4 0 -1 
b073fb61f9ccc4d57dfa89ae1cedd04cfc8912e10001 Kenh_Hai android_mobile ANDROID_c9c428c014c741a3 1205 "[Mì Gõ - 1900 Hồi Đó] Tập 7 : Không Thầy Đố Mày Làm Nên." "VOD" "Mozilla/5.0 (Linux; Android 7.1.2; LG-D724 Build/NJH47F; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.109 Mobile Safari/537.36" "err mess" IP_Public IP_Private 2019-01-17T10:20:54Z WIFI 0.88 0 0 1 0 0.38 743 8.102 0.38 -1 
b073fb61f9ccc4d57dfa89ae1cedd04cfc8912e10001 Kenh_Hai android_mobile ANDROID_c9c428c014c741a3 1205 "[Mì Gõ - 1900 Hồi Đó] Tập 7 : Không Thầy Đố Mày Làm Nên." "VOD" "Mozilla/5.0 (Linux; Android 7.1.2; LG-D724 Build/NJH47F; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.109 Mobile Safari/537.36" "err mess" IP_Public IP_Private 2019-01-17T10:21:04Z WIFI 1.49 0 0 1 0 0.38 743 18.103 0.38 -1 
b073fb61f9ccc4d57dfa89ae1cedd04cfc8912e10001 Kenh_Hai android_mobile ANDROID_c9c428c014c741a3 1205 "[Mì Gõ - 1900 Hồi Đó] Tập 7 : Không Thầy Đố Mày Làm Nên." "VOD" "Mozilla/5.0 (Linux; Android 7.1.2; LG-D724 Build/NJH47F; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.109 Mobile Safari/537.36" "err mess" IP_Public IP_Private 2019-01-17T10:21:07Z WIFI 0.69 0 0 1 0 0.38 743 21.417 0.38 -1 
8b82c96c6de5739a6a1979b634711087bfb1d3290001 Kenh_Hai web 8866phatnh3655521kenh_hai_web 12345 "Laravel" "Hoat Hinh" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) SFive/69.5 Chrome/69.5.3497.112 Safari/537.36" "undefined" 27.68.241.28 192.168.146.77 2019-1-17T10:24:57Z 2g 0.35 2 0 0 5 0.684 229 126 0 -1 
b073fb61f9ccc4d57dfa89ae1cedd04cfc8912e10001 Kenh_Hai android_mobile ANDROID_c9c428c014c741a3 1301 "Sướng như..... Cướp! " "VOD" "Mozilla/5.0 (Linux; Android 7.1.2; LG-D724 Build/NJH47F; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.109 Mobile Safari/537.36" "err mess" IP_Public IP_Private 2019-01-17T10:25:31Z WIFI 2.13 0 0 1 0 0.38 385 8.87 0.38 -1 
8b82c96c6de5739a6a1979b634711087bfb1d3290001 Kenh_Hai web 8866phatnh2654401kenh_hai_web 12345 "Laravel" "Hoat Hinh" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) SFive/69.5 Chrome/69.5.3497.112 Safari/537.36" "undefined" 1.1.1.1 192.168.146.77 2019-1-17T10:27:5Z 4g 10 2 6 1 22 0.043 625 246 0.256 -1 
b073fb61f9ccc4d57dfa89ae1cedd04cfc8912e10001 Kenh_Hai android_mobile ANDROID_c9c428c014c741a3 1301 "Sướng như..... Cướp! " "VOD" "Mozilla/5.0 (Linux; Android 7.1.2; LG-D724 Build/NJH47F; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.109 Mobile Safari/537.36" "err mess" IP_Public IP_Private 2019-01-17T10:25:41Z WIFI 3.01 0 0 1 0 0.38 385 18.872 0.38 -1 
b073fb61f9ccc4d57dfa89ae1cedd04cfc8912e10001 Kenh_Hai android_mobile ANDROID_c9c428c014c741a3 1301 "Sướng như..... Cướp! " "VOD" "Mozilla/5.0 (Linux; Android 7.1.2; LG-D724 Build/NJH47F; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.109 Mobile Safari/537.36" "err mess" IP_Public IP_Private 2019-01-17T10:25:51Z WIFI 3.01 0 0 1 0 0.38 385 28.872 0.38 -1 
b073fb61f9ccc4d57dfa89ae1cedd04cfc8912e10001 Kenh_Hai android_mobile ANDROID_c9c428c014c741a3 1301 "Sướng như..... Cướp! " "VOD" "Mozilla/5.0 (Linux; Android 7.1.2; LG-D724 Build/NJH47F; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.109 Mobile Safari/537.36" "err mess" IP_Public IP_Private 2019-01-17T10:25:57Z WIFI 3.01 0 0 1 0 0.38 385 35.012 0.38 -1 
8b82c96c6de5739a6a1979b634711087bfb1d3290001 Kenh_Hai web 8866phatnh6045521kenh_hai_web 12345 "Laravel" "Hoat Hinh" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) SFive/69.5 Chrome/69.5.3497.112 Safari/537.36" "undefined" 1.1.1.1 192.168.146.77 2019-1-17T10:44:58Z 4g 10 0 0 0 2 0.048 178 5 0 -1 
8b82c96c6de5739a6a1979b634711087bfb1d3290001 Kenh_Hai web 8866phatnh9384161kenh_hai_web 12345 "Laravel" "Hoat Hinh" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) SFive/69.5 Chrome/69.5.3497.112 Safari/537.36" "undefined" 1.1.1.1 192.168.146.77 2019-1-17T10:50:58Z 4g 10 0 0 0 15 0.001 178 102 0 -1 
8b82c96c6de5739a6a1979b634711087bfb1d3290001 Kenh_Hai web 8866phatnh9384161kenh_hai_web 12345 "Laravel" "Hoat Hinh" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) SFive/69.5 Chrome/69.5.3497.112 Safari/537.36" "undefined" 1.1.1.1 192.168.146.77 2019-1-17T10:51:20Z 4g 9.65 1 0 0 2 0.04 178 5 0 -1 
8b82c96c6de5739a6a1979b634711087bfb1d3290001 Kenh_Hai web 8866phatnh2266361kenh_hai_web 12345 "Laravel" "Hoat Hinh" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) SFive/69.5 Chrome/69.5.3497.112 Safari/537.36" "undefined" 1.1.1.1 192.168.146.77 2019-1-17T11:1:41Z 4g 10 1 0 0 32 0.661 178 157 0 -1 
8b82c96c6de5739a6a1979b634711087bfb1d3290001 Kenh_Hai web 8866phatnh2123441kenh_hai_web 12345 "Laravel" "Hoat Hinh" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) SFive/69.5 Chrome/69.5.3497.112 Safari/537.36" "undefined" 27.68.241.28 192.168.146.77 2019-1-17T11:3:29Z 4g 10 1 0 0 8 0.197 178 49 0 -1 
